MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.9662,25.0,6.2332,1.3593,2723.0,3.1674,39.9,-116.25,1.6175
5.4509,35.0,7.7128,1.1343,1450.0,3.5094,34.2,-122.18,3.6926
1.6461,16.0,7.0962,1.1561,1407.0,2.2962,33.85,-115.38,1.6991
4.5444,28.0,6.5547,1.0389,838.0,3.2694,33.49,-117.09,2.6713
2.681,49.0,4.3359,1.2031,2814.0,2.4975,36.4,-119.65,1.7278
2.8253,12.0,4.4919,1.0941,297.0,4.177,33.57,-123.53,1.9958
0.5937,15.0,2.5363,0.8252,2363.0,3.3349,32.74,-122.5,1.336
5.4855,7.0,6.1602,1.0467,645.0,3.5542,35.3,-122.65,2.6831
3.8589,28.0,6.7304,0.9225,1180.0,1.3685,41.81,-116.68,2.5437
4.4345,11.0,6.8282,1.1168,517.0,3.5654,32.6,-118.08,1.9768
1.4749,44.0,6.2105,0.9625,917.0,2.858,33.11,-122.12,1.7183
3.5731,15.0,5.2151,1.1717,596.0,1.8503,38.04,-120.62,3.0685
2.6771,34.0,4.7229,1.1067,991.0,3.076,37.23,-121.21,1.9135
3.9904,10.0,4.4096,0.9128,2479.0,1.7854,33.49,-117.78,2.2612
3.4663,17.0,5.2039,1.0261,820.0,3.4888,41.0,-121.0,2.1317
7.9766,9.0,4.2266,1.1931,1745.0,4.1472,38.91,-116.61,3.6891
6.5145,29.0,7.5071,1.2722,747.0,1.5675,37.2,-117.35,3.7234
2.4686,2.0,3.8372,0.9646,595.0,2.976,37.67,-121.87,1.3293
4.1062,5.0,5.1635,0.9354,1253.0,2.8681,40.06,-121.06,2.1782
2.3258,26.0,3.0765,1.3926,100.0,1.4083,33.43,-118.81,2.0223
5.3609,28.0,5.7559,1.0985,782.0,3.7332,41.37,-115.22,2.7517
2.7553,17.0,5.3971,1.1137,2866.0,3.5006,33.57,-123.19,2.36
2.1029,23.0,4.9719,0.9891,1670.0,4.6209,36.86,-120.71,1.1446
3.5408,22.0,4.2807,1.1323,1200.0,3.3969,34.85,-118.31,1.6489
6.2087,39.0,5.403,1.3573,1116.0,2.2968,38.82,-121.05,3.6463
5.619,23.0,4.7466,1.1382,2479.0,3.4115,40.48,-121.4,3.6379
2.1912,44.0,5.2358,1.2597,751.0,4.0278,38.36,-119.98,1.3868
7.5561,12.0,7.7489,1.1043,952.0,2.6281,34.63,-122.37,5.0
1.5443,11.0,5.6066,0.9461,101.0,3.6819,39.9,-118.27,0.7462
1.922,21.0,6.0394,0.9975,1123.0,1.1161,41.46,-115.52,0.9235
5.2215,5.0,4.8426,0.9323,1740.0,4.1801,34.03,-115.19,2.8458
0.5183,35.0,4.4587,1.1327,806.0,3.6403,34.91,-119.59,1.0473
3.0539,20.0,5.3725,1.2836,1570.0,1.0,37.53,-121.37,2.5464
2.4612,19.0,8.4047,1.1242,948.0,3.3061,39.53,-120.48,1.9027
7.8232,28.0,5.0551,1.0538,1623.0,1.4108,33.71,-122.02,4.7784
1.3335,5.0,5.8337,0.9816,1321.0,2.5111,32.98,-118.31,1.2603
1.4534,20.0,4.4059,1.1533,648.0,3.5431,37.89,-122.95,0.4925
8.4743,50.0,2.0937,0.9143,968.0,2.8912,40.07,-121.12,4.9681
2.4812,33.0,4.4522,0.9299,1126.0,4.0053,35.33,-122.59,1.6937
6.0615,30.0,8.2569,1.235,1106.0,3.051,38.04,-122.25,3.9145
2.2093,26.0,6.1145,1.0583,3389.0,2.97,40.13,-117.59,1.2303
1.8648,24.0,7.3691,1.0554,1081.0,3.8788,32.77,-114.37,1.6181
6.2459,48.0,4.9827,1.0746,2905.0,2.7299,35.69,-117.55,3.8266
9.7159,48.0,2.5718,1.2089,494.0,2.9799,35.38,-121.86,5.0
6.5392,21.0,4.0695,1.1248,1582.0,3.0853,39.37,-120.22,3.8115
2.1092,48.0,5.8764,0.9885,2086.0,2.946,38.83,-118.02,0.9826
2.9648,5.0,5.6851,0.9939,301.0,3.9282,40.35,-115.63,0.8827
1.5048,17.0,5.3875,1.0707,1775.0,2.4666,37.71,-117.16,1.3192
1.7062,16.0,4.7637,1.1453,146.0,2.3358,34.66,-122.85,1.3091
1.6416,36.0,6.5277,1.0947,726.0,2.1507,36.61,-118.26,1.4552
2.2473,31.0,4.7984,1.0813,1235.0,1.2865,36.26,-122.33,2.1914
3.2889,25.0,5.7694,1.1069,3431.0,4.187,38.84,-120.56,2.1584
3.0466,14.0,5.6344,1.0946,1781.0,2.2794,41.56,-114.65,1.3488
4.7623,26.0,4.9578,0.9829,706.0,2.8091,36.85,-115.38,2.8479
3.4032,14.0,4.3424,1.2661,2442.0,4.2464,38.57,-121.73,1.7637
4.4819,26.0,4.8872,1.0277,387.0,2.8865,34.19,-117.01,3.0656
4.9323,18.0,7.6483,1.1194,197.0,3.4115,37.96,-121.0,2.7563
2.1363,46.0,6.7349,0.8,1565.0,1.8635,39.42,-124.22,2.8767
2.717,39.0,6.6245,1.0677,789.0,4.1187,39.76,-115.8,2.1308
15.0,9.0,4.4562,0.9351,1272.0,2.9027,41.75,-116.08,5.0
2.0111,48.0,3.6748,0.9531,379.0,2.1854,41.88,-121.36,2.6448
4.6432,34.0,6.7158,1.4633,2622.0,2.1848,37.4,-116.58,2.6177
1.1064,18.0,6.4857,1.1374,2449.0,4.352,40.68,-123.99,0.8707
5.0208,28.0,5.5647,1.2839,294.0,2.5311,39.5,-118.9,2.279
1.7771,10.0,4.9554,1.2283,482.0,2.2027,37.48,-114.48,1.2282
3.1201,3.0,3.6433,1.2475,2923.0,2.6535,32.79,-116.42,2.0298
0.9554,22.0,6.4409,1.0701,779.0,3.0363,41.78,-118.54,0.8236
2.9135,40.0,6.8234,1.341,398.0,3.1215,41.67,-120.64,1.9818
2.9542,18.0,4.5851,1.227,1389.0,3.3555,37.42,-116.95,1.6715
2.6475,20.0,4.4849,1.1062,823.0,3.1878,35.77,-114.55,1.3298
4.0151,51.0,6.8893,1.1395,382.0,3.5177,33.56,-122.38,3.1396
5.9235,51.0,4.6298,1.0795,3511.0,2.7818,33.02,-123.8,4.2326
1.4481,24.0,7.5349,1.1078,191.0,4.6577,40.13,-120.53,1.221
2.6923,3.0,5.2691,1.0935,1038.0,2.6092,36.39,-119.13,0.8816
1.0152,35.0,4.9361,1.1572,2122.0,4.0819,37.85,-121.85,0.9571
0.6468,37.0,5.4541,1.361,2748.0,2.5208,35.36,-118.13,1.133
3.3745,47.0,4.936,0.9192,1807.0,1.8578,38.33,-121.24,2.6846
1.3616,49.0,6.7515,1.2714,2215.0,1.6663,39.71,-114.48,0.8651
3.0274,33.0,6.463,1.0448,1969.0,3.2432,40.98,-121.65,2.4549
3.464,6.0,6.7057,1.2904,1234.0,3.9296,37.21,-116.27,1.5543
0.7573,13.0,5.6214,1.05,581.0,2.0792,35.35,-114.65,0.403
3.8121,37.0,4.8524,1.1619,862.0,2.298,33.23,-119.3,2.5633
5.7492,31.0,5.3891,1.0762,452.0,3.3089,40.61,-122.31,3.3559
4.3784,23.0,4.8892,0.8404,1316.0,2.998,40.61,-115.4,1.49
1.4754,21.0,7.1599,1.3608,572.0,2.5315,35.86,-120.28,1.6823
2.8993,37.0,6.6027,0.9586,1063.0,1.9766,34.47,-118.86,2.8426
3.1207,22.0,5.2902,1.1126,974.0,3.2473,38.9,-123.81,2.4051
2.7275,8.0,4.2882,0.9421,1491.0,3.5223,39.69,-120.82,2.103
1.0606,50.0,7.249,0.8994,1060.0,3.3934,39.36,-118.74,0.9084
1.6616,18.0,5.564,1.0693,1137.0,3.0212,33.18,-117.37,1.9339
2.5639,15.0,5.2438,1.011,336.0,2.1554,41.85,-114.79,1.6337
3.4321,4.0,7.2596,0.9247,708.0,3.2516,37.67,-118.47,1.3546
2.0017,24.0,4.7881,1.0947,100.0,3.1919,38.28,-121.59,1.8091
0.5785,51.0,5.0173,0.8777,1749.0,1.9494,32.93,-118.73,1.8157
2.0922,9.0,5.1231,1.1188,927.0,2.7581,32.61,-123.59,2.6146
7.9694,13.0,3.8201,1.0809,825.0,3.2931,33.7,-122.82,4.9046
3.829,10.0,5.7789,0.8,1346.0,2.9374,36.21,-120.78,2.0614
3.368,5.0,4.4852,1.0215,1202.0,1.4316,41.48,-124.08,2.3688
1.6424,31.0,4.7151,1.1703,1325.0,2.4877,39.42,-123.55,1.7985
2.1624,16.0,4.5547,0.9405,1498.0,2.4345,41.99,-124.23,1.8141
0.5373,39.0,4.6955,1.1768,1041.0,3.4474,38.96,-122.48,1.0637
1.5585,21.0,4.3933,1.1649,444.0,5.0787,33.45,-116.04,1.8467
3.7054,33.0,5.6967,0.9473,377.0,3.1072,39.1,-120.79,2.282
3.3845,5.0,5.2133,1.0982,660.0,2.0416,38.59,-115.28,2.3628
1.8655,17.0,5.4576,1.2237,3203.0,2.8716,40.92,-115.45,0.6672
2.7259,22.0,8.2245,0.9685,1162.0,3.0085,37.67,-115.67,1.4886
3.048,4.0,5.2133,1.0691,1639.0,3.6053,34.83,-122.18,2.0592
1.94,22.0,6.1259,1.2725,850.0,3.9937,39.46,-120.88,1.1338
3.972,24.0,6.2625,0.9714,983.0,4.1128,39.66,-119.62,1.7073
3.344,21.0,5.3246,1.1689,586.0,3.4298,37.38,-119.98,1.9357
2.2193,26.0,5.7286,0.9381,1690.0,2.9994,33.4,-123.5,1.7039
1.1212,41.0,5.4248,1.0759,918.0,4.1867,36.43,-121.91,1.7301
2.1061,40.0,5.6431,1.167,1811.0,2.722,40.48,-118.1,2.0866
2.0058,1.0,4.6962,0.8,114.0,3.0436,35.38,-117.53,1.5243
1.8625,33.0,4.8069,1.0199,1875.0,2.8053,39.45,-120.65,1.8675
0.7866,47.0,5.4203,1.1644,507.0,1.295,34.91,-121.33,1.5588
6.705,45.0,3.0337,1.1339,591.0,4.0174,35.62,-118.44,3.1873
6.5059,17.0,7.1953,1.0216,2190.0,3.5404,35.7,-117.67,3.1499
2.6594,40.0,7.993,0.9343,2403.0,1.104,33.79,-117.19,2.6366
3.4215,41.0,5.6044,1.1943,1237.0,3.8014,35.84,-116.19,1.8378
3.9279,19.0,6.1986,1.0516,2291.0,2.7573,39.37,-118.46,2.6425
2.6883,45.0,6.6973,1.1818,711.0,3.7908,36.31,-120.51,2.0482
3.581,33.0,3.8104,1.157,822.0,3.0606,35.35,-120.82,2.9202
4.2875,39.0,6.5139,1.0329,2797.0,1.9141,39.16,-123.96,3.0469
3.2629,39.0,4.8883,1.2609,165.0,3.0211,37.4,-120.14,2.3963
4.7684,40.0,8.1489,1.0109,1666.0,2.2812,36.64,-115.61,2.9848
1.8165,49.0,5.1741,1.2786,1026.0,2.0217,40.06,-118.02,1.8279
2.8973,44.0,6.4898,1.2982,1366.0,3.6936,36.13,-118.37,1.77
12.5795,22.0,5.1859,1.2575,1215.0,3.3132,37.67,-122.06,5.0
5.4684,29.0,8.036,1.0729,1346.0,4.1981,32.8,-118.34,3.4164
3.3118,34.0,4.7852,1.4821,1009.0,2.6845,35.72,-122.5,2.9706
1.4509,44.0,6.7981,1.1228,1330.0,2.2297,34.75,-120.89,1.8639
2.9974,21.0,6.152,1.1362,1651.0,3.511,40.91,-118.46,1.334
5.2442,16.0,5.8852,1.0967,860.0,2.3331,32.7,-123.85,3.3251
4.5905,38.0,5.6748,0.9305,1032.0,2.7518,39.15,-121.19,3.8135
0.6256,49.0,4.5996,1.2943,1293.0,3.4201,39.68,-123.41,0.6718
0.8132,47.0,2.2967,1.0141,2304.0,2.8992,35.66,-122.66,1.0001
0.8468,8.0,6.6893,1.2379,257.0,2.609,34.94,-120.78,1.1032
3.968,47.0,4.8134,1.2739,479.0,1.8779,34.07,-117.37,2.8299
0.8569,41.0,6.8035,1.1905,3577.0,3.7495,35.13,-121.63,1.6121
1.402,9.0,5.822,0.9962,1520.0,2.7053,41.18,-124.1,1.5635
2.6223,1.0,6.8403,1.0488,1482.0,3.4945,32.91,-120.31,1.9389
5.7869,11.0,6.3623,0.8,4829.0,3.3888,36.84,-122.09,3.6077
4.0894,48.0,2.4424,1.0825,1464.0,3.873,35.01,-116.52,1.8753
2.4102,39.0,6.1379,1.2204,776.0,2.8115,39.11,-116.08,1.4233
4.8533,30.0,4.9876,1.0644,100.0,2.7218,35.67,-117.59,3.1402
9.3823,33.0,6.798,1.0115,988.0,2.1134,35.79,-118.17,4.1986
3.0153,22.0,6.1094,1.0553,1179.0,2.5659,33.05,-116.99,2.3892
1.0675,47.0,6.1236,1.2823,2064.0,3.2729,41.15,-120.54,2.0928
1.4407,8.0,5.0733,1.0918,2141.0,2.3464,37.46,-117.79,0.15
1.4301,17.0,4.3049,1.3787,1700.0,3.2526,33.16,-120.1,1.6847
1.689,11.0,4.8805,1.0144,2366.0,4.1738,39.64,-120.0,1.5446
2.2935,44.0,3.2401,1.1326,1336.0,2.6438,39.91,-116.41,1.565
3.498,28.0,4.6916,1.035,268.0,1.9485,36.88,-116.39,2.1275
0.9349,35.0,3.643,1.4112,932.0,2.6693,41.8,-120.3,1.4509
1.0879,47.0,3.6747,1.127,938.0,1.8619,34.65,-114.93,1.4246
4.2633,10.0,5.5398,1.4192,1247.0,4.0674,40.52,-118.88,1.6292
2.0126,50.0,6.0409,1.037,2424.0,3.0679,40.54,-119.43,1.8741
1.5495,7.0,5.3618,1.3291,1104.0,2.4172,37.45,-119.28,1.0687
2.4785,39.0,4.8015,1.1177,1124.0,2.5521,37.63,-116.51,1.3211
6.4085,36.0,4.2631,1.2255,5244.0,2.0543,33.57,-114.62,3.7377
4.6378,43.0,5.0194,0.917,514.0,3.8089,33.77,-117.4,2.4983
4.4395,9.0,4.4133,1.1523,1427.0,4.4698,36.52,-120.89,2.3652
7.7859,49.0,5.3246,0.9396,722.0,1.8047,41.22,-119.13,4.3656
3.6067,41.0,3.5742,1.1386,1534.0,3.8346,34.54,-121.23,2.4774
8.2185,6.0,6.2416,0.8722,2627.0,2.8033,37.01,-117.76,3.9206
8.6174,29.0,4.7196,1.0859,1902.0,4.014,33.11,-114.31,4.5063
0.9604,42.0,5.8515,1.2643,1407.0,1.5329,35.34,-115.65,1.5612
0.7447,25.0,6.4647,1.1821,1140.0,3.1803,36.03,-119.57,0.7203
1.3573,20.0,5.7934,0.9149,2368.0,2.6737,41.65,-120.88,1.6705
6.0224,15.0,6.359,0.8152,1985.0,3.5273,34.33,-119.77,2.8574
2.5137,27.0,2.92,1.1745,1151.0,3.0489,33.46,-121.14,1.8918
2.3013,51.0,4.8086,1.3372,4867.0,3.0178,33.01,-114.38,2.2524
4.9355,31.0,6.7237,0.9554,639.0,2.9152,37.46,-122.28,3.2816
1.9393,37.0,6.0111,1.4146,4621.0,4.2498,37.43,-116.2,1.1444
3.3093,40.0,7.6182,1.099,2432.0,2.86,34.36,-120.16,3.2166
4.262,40.0,7.4453,0.8062,384.0,3.6914,34.85,-117.78,2.4737
1.456,21.0,5.7595,0.8659,696.0,3.5028,35.53,-115.07,0.2362
1.2062,40.0,5.0976,1.2155,1415.0,3.711,32.59,-118.38,2.3451
3.004,17.0,4.2499,1.1194,297.0,2.1882,40.26,-118.13,1.2819
3.2646,30.0,4.829,1.3223,2022.0,3.5657,39.84,-123.94,1.8622
4.6983,16.0,4.9101,0.9203,1110.0,3.2695,35.54,-123.01,3.0754
1.3305,48.0,4.6881,1.1178,2084.0,2.0484,37.96,-118.89,1.4282
1.7282,38.0,4.298,1.101,1900.0,2.8301,35.62,-120.59,1.4746
8.5656,30.0,5.8819,1.0785,973.0,4.8354,32.75,-118.21,4.1855
5.3921,24.0,7.436,1.0426,711.0,2.6866,38.1,-120.46,2.8903
2.6779,27.0,6.5199,1.0456,138.0,2.7059,39.36,-122.55,1.7931
5.9328,40.0,5.0131,1.1262,4760.0,3.3606,35.67,-116.33,3.3442
1.3345,14.0,6.6168,1.1454,1811.0,2.5673,34.79,-115.85,0.8014
2.469,43.0,5.816,1.1379,431.0,3.1124,35.01,-114.62,1.3285
3.2463,15.0,5.3512,1.2809,1107.0,2.6409,35.82,-122.29,1.8883
2.2766,8.0,5.2763,0.9198,2351.0,3.3219,36.94,-121.19,1.5051
2.3337,38.0,5.1601,0.8282,1227.0,2.9505,39.67,-121.49,1.7346
4.5502,37.0,6.1813,1.2525,335.0,4.5616,34.39,-115.0,2.6867
5.4392,18.0,5.5676,0.9585,1976.0,3.0368,39.21,-118.33,2.7781
2.1084,34.0,4.5259,1.0431,337.0,2.8219,41.66,-115.08,1.2925
1.0059,38.0,4.4678,1.0082,2175.0,3.8235,34.21,-115.4,1.0934
0.836,41.0,5.7671,1.005,1567.0,1.8871,37.32,-121.85,1.3315
0.5,49.0,5.9144,0.8813,1136.0,4.3534,35.93,-120.02,1.6505
7.7064,44.0,5.0242,1.0146,1099.0,2.2092,38.2,-120.16,5.0
4.5623,23.0,4.0416,1.1974,935.0,3.954,40.87,-119.43,2.196
3.9445,12.0,6.9012,1.0994,1806.0,4.1653,40.92,-114.32,2.0676
1.9152,5.0,6.6463,1.1757,411.0,2.5794,36.71,-122.56,1.1814
1.9071,30.0,3.0151,1.0256,754.0,2.6562,39.69,-116.58,1.1163
5.5504,34.0,7.0075,1.2354,3002.0,2.9127,37.36,-122.02,3.4999
0.7479,36.0,5.1492,1.0237,4419.0,3.4972,39.83,-116.91,0.15
2.1741,1.0,5.628,0.8,1023.0,2.2016,40.9,-122.27,1.8779
6.0513,36.0,6.7659,1.1475,1300.0,2.9126,39.26,-119.03,2.9744
2.1713,41.0,7.383,1.2151,480.0,2.7493,33.08,-117.62,1.762
4.4151,37.0,6.6034,1.0161,627.0,2.079,34.83,-119.98,2.7544
2.752,27.0,5.6892,1.2799,148.0,2.164,39.96,-114.64,2.2739
0.5,1.0,3.7492,0.9724,262.0,3.1026,32.69,-117.24,0.722
2.6728,25.0,2.9685,1.2006,842.0,3.0884,37.42,-122.73,2.0209
3.0447,33.0,6.4538,1.3617,2242.0,2.3888,38.3,-120.58,2.5043
2.5319,30.0,7.0104,1.1055,1139.0,3.0634,40.29,-121.16,2.0881
1.1597,30.0,4.4224,1.066,2905.0,2.4824,40.16,-121.34,1.1143
2.5516,27.0,5.0763,1.0841,760.0,4.0457,33.2,-122.18,2.3686
0.5174,29.0,4.7313,1.3442,2547.0,2.9176,38.96,-122.44,1.1867
2.1552,17.0,4.6993,1.1604,5350.0,3.878,40.01,-115.6,0.1661
4.6417,31.0,6.69,1.4216,1537.0,1.6458,33.5,-114.41,3.5086
7.4476,15.0,5.662,1.1419,137.0,3.2582,37.11,-122.7,3.3062
6.7002,26.0,5.125,1.0019,133.0,3.4769,38.67,-116.39,3.252
1.3066,22.0,8.589,1.0125,279.0,2.8897,35.75,-122.02,1.9823
0.8691,37.0,3.6787,1.1092,595.0,2.5689,36.02,-119.08,0.9119
3.2469,46.0,6.0575,0.8,2137.0,2.8769,33.48,-122.33,2.6392
2.9125,33.0,4.1412,1.0288,818.0,3.594,39.86,-121.59,2.2587
4.2085,7.0,5.2111,1.0321,2544.0,2.0316,34.75,-120.19,3.0417
1.7984,35.0,5.5784,1.136,696.0,3.5604,36.63,-117.25,0.8648
2.9734,17.0,6.4135,1.3913,5224.0,3.2547,37.41,-119.56,0.767
2.8659,3.0,5.0866,1.1082,3017.0,2.7914,33.33,-116.2,2.3366
2.2089,10.0,4.9597,0.8116,770.0,2.8255,36.6,-123.33,1.9221
0.6999,51.0,5.0651,0.9629,531.0,3.0495,33.95,-118.58,1.6845
4.5984,22.0,4.1041,1.1393,3043.0,4.3269,34.71,-123.23,1.8984
3.2619,11.0,6.1588,1.1139,419.0,3.2784,35.88,-123.12,2.2426
4.8035,7.0,5.7376,1.3437,721.0,2.2458,37.15,-121.21,3.1411
5.5475,34.0,5.9222,1.244,412.0,2.6518,36.62,-123.25,4.1133
2.6969,39.0,5.3165,1.2395,1377.0,2.0843,33.18,-116.55,2.2959
4.617,19.0,5.1685,1.0674,2665.0,1.4882,35.83,-119.23,2.6029
7.5553,6.0,6.8107,1.2649,794.0,2.0703,32.87,-117.85,3.3175
9.0681,19.0,6.6261,0.9656,2293.0,3.0961,34.88,-123.74,4.9436
3.5297,34.0,7.0978,1.2452,1451.0,4.0192,33.31,-122.05,3.16
3.7136,6.0,5.8471,1.0576,400.0,3.7966,34.09,-119.07,2.3205
3.4904,14.0,7.0232,0.8828,742.0,2.0758,37.27,-123.48,2.7787
4.113,1.0,4.9007,1.189,263.0,2.3619,41.31,-122.69,2.1096
5.397,25.0,5.159,1.3096,3661.0,2.2491,34.35,-124.08,3.6562
3.4419,9.0,6.8341,1.039,1274.0,1.0,39.44,-115.19,1.9776
8.7494,11.0,6.4121,1.3344,1124.0,2.8659,32.92,-119.99,4.8898
7.9987,6.0,5.0515,0.8516,1250.0,3.6426,35.69,-123.85,4.2787
3.0392,38.0,4.1445,0.9205,518.0,2.7981,36.31,-119.7,2.0069
3.0268,25.0,5.1552,1.078,825.0,1.9857,33.53,-115.42,2.4693
2.0906,49.0,4.5782,1.0444,1526.0,2.3239,38.55,-122.4,2.3019
4.2577,21.0,7.4694,0.9999,196.0,2.7369,33.88,-121.92,3.0613
2.3498,12.0,6.312,1.1201,100.0,3.6162,40.11,-114.48,1.6913
2.0203,11.0,4.4809,1.0207,683.0,2.8537,38.12,-115.76,0.9839
4.1977,49.0,4.146,1.0462,590.0,3.5079,39.54,-118.81,2.5581
1.2492,31.0,4.466,1.1418,2786.0,2.9349,34.06,-122.44,1.737
5.4561,17.0,4.7294,0.9999,517.0,3.1894,35.51,-122.1,3.3431
4.3072,34.0,5.2,1.0841,1553.0,2.2479,39.2,-115.69,2.449
7.7433,29.0,6.7375,1.0032,588.0,2.4513,36.81,-117.54,4.5905
3.572,6.0,4.2402,0.9192,1484.0,1.9954,38.51,-120.79,2.2135
4.741,36.0,8.1474,1.2146,1292.0,3.4813,36.43,-124.04,3.2921
0.5,7.0,4.268,1.3562,3280.0,2.7671,38.89,-122.94,0.6436
5.1393,11.0,3.7091,1.2597,472.0,1.0,38.59,-117.01,2.6072
6.3726,37.0,7.426,1.1498,474.0,3.3849,35.35,-117.81,3.2466
3.313,23.0,6.9855,1.0038,5797.0,3.7793,40.88,-120.71,2.2633
2.079,12.0,5.1812,1.057,2597.0,2.3506,39.46,-118.38,1.0069
3.6272,4.0,5.8576,1.2586,732.0,3.3842,33.15,-116.75,1.9811
5.4522,31.0,5.8879,0.8,498.0,2.8322,32.86,-117.86,3.3861
5.9098,36.0,5.5641,1.0455,435.0,1.3057,39.3,-121.9,3.8691
0.7061,11.0,3.8442,1.2101,2517.0,4.5624,38.5,-114.78,0.3084
13.7865,22.0,2.4216,0.9293,629.0,2.837,41.28,-124.06,5.0
2.0282,18.0,4.3863,1.1635,532.0,3.1611,38.92,-118.74,0.7168
4.7933,46.0,7.5794,1.1565,519.0,2.5003,34.48,-122.07,3.9169
6.8217,41.0,7.6265,0.8819,1734.0,2.7636,32.9,-117.22,4.3901
2.8503,14.0,5.0858,1.113,921.0,3.1293,37.56,-118.68,1.8338
6.0561,27.0,4.2504,1.0074,2577.0,2.166,37.21,-122.34,3.5802
0.7002,48.0,5.7337,1.1624,4199.0,4.3552,41.41,-119.24,0.6203
6.1955,18.0,5.9268,1.2005,1294.0,3.6705,39.23,-119.1,2.7734
5.7283,8.0,6.1209,1.1598,1401.0,3.4135,41.05,-120.1,3.0663
3.93,16.0,2.3676,1.1109,879.0,2.8866,39.69,-123.88,2.3504
5.4631,31.0,9.1893,1.1433,1251.0,2.391,38.78,-122.23,3.0958
8.1331,51.0,6.759,0.9236,147.0,3.8241,37.85,-114.61,3.5006
6.9552,16.0,5.1626,1.0954,1503.0,3.4886,38.01,-122.42,3.3987
2.9669,3.0,4.5378,0.9805,2188.0,2.6805,37.32,-119.71,1.3739
3.6042,10.0,6.5848,1.2547,406.0,2.1324,40.47,-121.36,2.4538
2.6267,22.0,5.9945,1.2025,3717.0,1.7393,34.73,-116.73,1.5828
2.3939,5.0,5.5106,1.2021,696.0,3.0229,41.19,-118.52,1.1342
5.1202,2.0,5.95,1.357,3054.0,2.8009,37.82,-117.15,2.4124
2.6066,34.0,5.2647,1.0505,1851.0,3.9485,36.66,-117.93,2.0641
5.1128,43.0,5.8822,1.0176,360.0,3.7938,34.5,-119.26,2.6537
2.848,12.0,6.2716,1.047,2474.0,3.0311,35.12,-114.69,0.9689
3.1418,27.0,5.812,0.8597,1133.0,2.9351,38.05,-117.27,1.5799
1.6354,30.0,5.7491,0.8715,1617.0,2.0783,33.94,-117.41,2.4829
5.0284,35.0,7.0714,1.1932,898.0,3.8488,32.53,-117.4,3.598
0.661,50.0,3.4835,0.8907,1015.0,2.9546,34.96,-119.63,1.333
6.3415,46.0,4.4425,0.9388,200.0,3.4842,35.39,-117.87,3.5272
10.8428,17.0,5.4319,1.0847,1711.0,3.9414,41.44,-118.25,5.0
3.2162,50.0,4.5242,1.0382,1111.0,2.5475,38.03,-115.42,2.0755
3.1199,2.0,4.9248,1.2328,1410.0,2.3377,36.35,-114.51,1.8858
0.8828,50.0,6.9453,1.1091,1651.0,4.975,41.84,-119.47,1.1806
2.1228,8.0,5.2212,0.9802,1560.0,3.4756,35.99,-118.29,1.3662
5.5005,6.0,3.2049,1.2457,1764.0,2.7771,41.6,-121.4,2.7202
5.9971,7.0,4.892,1.2093,194.0,3.9919,41.44,-115.85,2.4882
3.4958,7.0,5.4697,0.8884,918.0,2.7534,39.05,-117.19,1.524
5.2968,24.0,5.4476,1.1378,353.0,3.2604,37.49,-115.06,2.9815
1.6609,33.0,6.0672,0.9927,100.0,2.5454,40.31,-118.25,1.4392
4.0459,38.0,5.9693,0.9888,1595.0,2.9864,35.58,-117.21,2.4639
7.3641,1.0,5.2334,1.3804,4144.0,2.7807,35.99,-123.35,3.8939
4.5654,16.0,3.9684,1.1186,100.0,2.3985,34.47,-118.23,2.3348
8.0558,7.0,4.8706,1.0674,1719.0,3.1943,34.93,-120.53,4.2944
8.2076,8.0,4.6527,1.1127,835.0,2.4891,33.8,-119.22,4.0736
4.2172,39.0,5.0579,1.2311,1021.0,3.4608,40.58,-121.03,2.5638
0.5,33.0,6.2294,0.9948,1677.0,2.7564,32.51,-121.43,1.4246
5.9187,11.0,5.8849,1.0204,1505.0,1.6239,36.53,-116.09,3.02
1.1501,16.0,6.3888,1.1985,897.0,3.4967,35.96,-118.72,0.7549
0.5,48.0,4.9391,0.8725,698.0,3.5101,36.18,-121.77,0.7714
0.5722,30.0,7.21,1.2486,1517.0,4.8028,40.52,-116.63,0.15
6.1817,13.0,6.2074,0.8592,103.0,3.0142,40.3,-123.55,3.2535
4.2393,48.0,5.5347,1.0631,1666.0,3.1467,38.8,-121.37,3.1801
3.5597,11.0,6.124,0.8602,838.0,3.3829,39.05,-120.94,2.3932
4.5055,15.0,4.5891,0.9416,2852.0,3.8158,40.13,-122.52,2.8419
0.6092,36.0,2.8695,1.2947,1093.0,3.7658,36.16,-115.87,0.6112
2.6185,27.0,4.672,1.2567,2752.0,3.255,36.78,-117.56,1.4052
1.8821,4.0,6.2969,1.2727,454.0,2.9736,34.82,-117.6,0.9795
3.3765,42.0,5.4963,0.8827,417.0,3.6741,34.76,-118.37,2.2625
3.4582,12.0,5.2358,0.9423,571.0,2.9403,41.38,-120.52,2.7245
4.3819,36.0,4.3826,1.151,3209.0,1.9687,39.73,-117.71,2.4036
4.8168,18.0,3.053,1.2073,1058.0,1.799,36.8,-116.94,2.4372
0.6401,39.0,7.1098,0.9801,673.0,2.7654,32.87,-118.92,1.4751
2.6439,46.0,5.1505,1.0132,1496.0,3.096,39.56,-119.59,1.7082
3.0748,40.0,4.8846,0.9303,601.0,4.9776,41.51,-122.06,1.8192
